workclass,age,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,income
2,40,121772,8,11,2,2,0,1,1,39,1
2,34,245487,5,4,2,13,0,0,1,44,0
4,25,176756,11,9,4,4,3,4,1,34,0
2,32,186824,11,9,4,6,4,4,1,39,0
2,38,28887,1,7,2,11,0,4,1,49,0
4,43,292175,12,14,0,3,4,4,0,44,1
2,40,193524,10,16,2,9,0,4,1,59,1
2,54,302146,11,9,5,7,4,2,0,19,0
0,35,76845,6,5,2,4,0,2,1,39,0
2,59,109015,11,9,0,12,4,4,0,39,0
1,56,216851,9,13,2,12,0,4,1,39,1
2,19,168294,11,9,4,2,3,4,1,39,0
2,39,367260,11,9,0,3,1,4,1,76,0
2,49,193366,11,9,2,2,0,4,1,39,0
1,23,190709,7,12,4,10,1,4,1,51,0
2,20,266015,15,10,4,11,3,2,1,43,0
0,30,59951,15,10,2,0,3,4,1,39,0
5,22,311512,15,10,2,7,0,2,1,14,0
2,48,242406,1,7,4,6,4,4,1,39,0
2,21,197200,15,10,4,6,3,4,1,39,0
2,19,544091,11,9,1,0,5,4,0,24,0
2,31,84154,15,10,2,11,0,4,1,37,1
4,48,265477,7,12,2,9,0,4,1,39,0
2,31,507875,6,5,2,6,0,4,1,42,0
4,53,88506,9,13,2,9,0,4,1,39,0
2,24,172987,9,13,2,12,0,4,1,49,0
2,49,94638,11,9,5,0,4,4,0,39,0
2,25,289980,11,9,4,5,1,4,1,34,0
0,57,337895,9,13,2,9,0,2,1,39,1
2,53,144361,11,9,2,6,0,4,1,37,0
2,44,128354,12,14,0,3,4,4,0,39,0
5,41,101603,8,11,2,2,0,4,1,39,0
2,29,271466,8,11,4,9,1,4,1,42,0
2,25,32275,15,10,2,3,5,3,0,39,0
2,18,226956,11,9,4,7,3,4,0,29,0
0,50,251585,9,13,0,3,1,4,1,54,1
3,47,109832,11,9,0,3,1,4,1,59,0
2,43,237993,15,10,2,12,0,4,1,39,1
2,46,216666,4,3,2,6,0,4,1,39,0
2,35,56352,8,11,2,7,0,4,1,39,0
2,41,147372,11,9,2,0,0,4,1,47,0
2,48,149640,11,9,2,13,0,4,1,39,0
2,42,116632,10,16,2,9,0,4,1,44,1
2,29,105598,15,10,0,12,1,4,1,57,0
2,36,155537,11,9,2,2,0,4,1,39,0
2,28,183175,15,10,0,0,1,4,0,39,0
2,53,169846,11,9,2,0,5,4,0,39,1
3,49,191681,15,10,2,3,0,4,1,49,1
2,19,101509,15,10,4,9,3,4,1,31,0
2,31,309974,9,13,5,11,3,2,0,39,0
4,29,162298,9,13,2,11,0,4,1,68,1
2,23,211678,15,10,4,6,1,4,1,39,0
2,79,124744,15,10,2,9,2,4,1,19,0
2,27,213921,11,9,4,7,3,4,1,39,0
2,40,32214,7,12,2,0,0,4,1,39,0
2,18,309634,1,7,4,7,3,4,0,21,0
1,31,125927,5,4,2,4,0,4,1,39,0
2,18,446839,11,9,4,11,1,4,1,29,0
2,52,276515,9,13,2,7,0,4,1,39,0
2,46,51618,11,9,2,7,5,4,0,39,0
2,59,159937,11,9,2,11,0,4,1,47,0
2,53,346253,11,9,0,11,3,4,0,34,0
1,49,268234,11,9,2,10,0,4,1,39,1
2,33,202051,12,14,2,9,0,4,1,49,0
2,30,54334,6,5,4,11,1,4,1,39,0
0,43,410867,10,16,4,9,1,4,0,49,1
2,57,249977,8,11,2,9,0,4,1,39,0
2,37,286730,15,10,0,2,4,4,0,39,0
2,28,212563,15,10,0,6,4,2,0,24,0
1,34,226296,9,13,2,10,0,4,1,39,1
1,29,115585,15,10,4,5,1,4,1,49,0
2,37,202683,15,10,2,11,0,4,1,47,1
2,48,171095,7,12,0,3,4,4,0,39,0
0,32,249409,11,9,4,7,3,2,1,39,0
2,76,124191,12,14,2,3,0,4,1,39,1
4,47,149116,12,14,4,9,1,4,0,49,0
2,20,188300,15,10,4,12,3,4,0,39,0
2,29,103432,11,9,4,2,1,4,1,39,0
2,30,194901,1,7,4,5,3,4,1,39,0
1,31,189265,11,9,4,0,1,4,0,39,0
2,42,124692,11,9,2,5,0,4,1,39,0
2,24,432376,9,13,4,11,2,4,1,39,0
2,38,65324,14,15,2,9,0,4,1,39,1
2,36,102864,11,9,4,6,3,4,0,39,0
2,53,95647,6,5,2,5,0,4,1,49,0
3,56,303090,15,10,2,11,0,4,1,49,0
1,49,197371,8,11,2,2,0,2,1,39,1
2,55,247552,15,10,2,11,0,4,1,55,0
2,22,102632,11,9,4,2,1,4,1,40,0
2,21,199915,15,10,4,7,3,4,0,39,0
2,40,118853,9,13,2,3,0,4,1,59,0
2,30,77143,9,13,4,3,3,2,1,39,0
5,29,267989,9,13,2,9,0,4,1,49,1
2,19,301606,15,10,4,7,3,2,1,34,0
2,47,287828,9,13,2,3,5,4,0,39,1
2,31,114937,7,12,2,0,0,4,1,39,1
2,39,365739,15,10,0,2,1,4,1,39,0
2,28,69621,7,12,4,11,1,4,0,59,0
2,37,254202,9,13,2,11,0,4,1,49,0
2,46,146195,7,12,0,12,1,2,0,35,0
0,38,125933,12,14,2,9,0,4,1,39,1
4,43,56920,11,9,2,2,0,4,1,59,0
2,27,163127,8,11,2,0,5,4,0,34,0
2,20,34310,15,10,4,11,3,4,1,19,0
2,49,81973,15,10,2,2,0,1,1,39,1
3,61,66614,11,9,2,2,0,4,1,39,0
2,27,232782,15,10,4,11,3,4,0,39,0
2,19,316868,15,10,4,7,3,4,1,29,0
2,70,105376,15,10,4,12,2,4,1,39,0
2,31,185814,11,9,4,13,4,2,0,29,0
2,22,175374,15,10,2,7,0,4,1,23,0
2,36,108293,11,9,6,7,4,4,0,23,0
1,47,186009,15,10,0,0,4,4,0,37,0
2,34,198183,11,9,4,0,1,4,0,39,0
2,33,163003,9,13,4,3,2,1,0,39,0
2,21,296158,11,9,4,2,3,4,1,34,0
2,48,187715,11,9,2,2,0,4,1,45,0
2,23,214542,9,13,4,5,1,4,1,39,0
2,29,191535,11,9,0,2,1,4,1,59,0
2,42,228456,9,13,5,7,2,2,1,49,0
2,25,252752,11,9,4,7,4,4,0,39,0
3,44,78374,12,14,0,3,4,1,0,39,0
2,28,88419,11,9,4,3,1,1,0,39,0
4,45,201080,12,14,2,11,0,4,1,39,1
2,36,207157,15,10,0,7,4,4,0,39,0
0,39,235485,7,12,4,3,1,4,1,41,0
5,46,102628,12,14,6,10,4,4,1,39,0
2,18,25828,1,7,4,5,3,4,1,15,0
1,66,54826,8,11,6,9,1,4,0,19,0
5,28,175325,11,9,2,10,0,4,1,39,0
2,27,428030,9,13,4,2,1,4,1,49,0
5,28,149624,9,13,2,9,0,4,1,39,1
2,27,253814,11,9,3,11,4,4,0,24,0
2,21,312956,11,9,4,2,3,2,1,39,0
2,34,483777,11,9,4,5,1,2,1,39,0
2,18,183930,11,9,4,7,3,4,1,11,0
2,33,37274,9,13,2,9,0,4,1,64,0
1,44,181344,15,10,2,3,0,2,1,37,1
2,43,114580,15,10,0,0,1,4,0,39,0
2,30,633742,15,10,4,2,1,2,1,44,0
2,40,286370,5,4,2,6,0,4,1,39,1
0,37,29054,15,10,2,0,0,4,1,41,1
2,34,304030,11,9,2,0,0,2,1,39,0
4,41,143129,9,13,0,3,1,4,0,39,0
2,31,99928,12,14,2,9,5,4,0,49,0
5,58,109567,10,16,2,9,0,4,1,0,1
2,38,155222,15,10,0,6,1,2,0,27,0
2,24,159567,15,10,2,6,0,4,1,39,0
1,41,523910,9,13,2,2,0,2,1,39,0
2,47,120939,15,10,2,12,0,4,1,44,0
0,41,130760,9,13,2,12,0,4,1,23,0
2,23,197387,4,3,2,13,2,4,1,39,0
2,36,99374,15,10,0,2,1,4,1,39,0
4,24,32921,11,9,4,11,1,4,1,39,0
2,51,259323,9,13,2,3,0,4,1,49,1
5,37,48211,11,9,0,0,4,4,0,34,0
2,18,140164,1,7,4,11,3,4,0,39,0
2,35,36270,11,9,0,2,1,4,1,59,0
2,17,65368,1,7,4,11,3,4,0,11,0
1,44,160943,11,9,2,13,0,2,1,39,0
2,37,208358,11,9,2,2,0,4,1,39,1
2,35,153790,15,10,4,11,1,0,0,39,0
2,60,85815,11,9,2,2,0,1,1,39,0
3,54,125417,5,4,2,6,0,4,1,39,1
2,37,635913,9,13,4,3,1,2,1,59,1
2,50,313321,7,12,0,11,1,4,0,39,0
2,38,182609,9,13,2,11,0,4,1,49,0
2,45,109434,9,13,2,9,0,4,1,54,0
2,25,255004,0,6,4,2,1,4,1,39,0
2,31,197860,15,10,2,5,0,4,1,39,0
2,54,176681,11,9,2,0,0,2,1,19,0
1,53,140359,13,1,4,6,1,4,0,34,0
2,18,243313,11,9,4,11,3,4,0,39,0
2,75,314209,8,11,6,0,1,4,0,19,0
2,65,176796,11,9,0,0,1,4,0,39,0
2,41,130408,11,9,0,11,4,2,0,37,0
2,25,159732,15,10,4,0,1,4,1,41,0
2,33,110978,15,10,0,2,2,3,0,39,0
2,28,76714,14,15,4,9,1,4,1,54,1
5,59,268700,11,9,2,7,0,4,1,39,0
5,40,170525,15,10,4,0,1,4,0,37,0
2,41,180138,9,13,2,3,0,4,1,49,1
1,38,115076,12,14,2,3,0,4,1,68,1
2,23,115458,11,9,4,13,3,4,1,39,0
2,40,347890,9,13,2,9,0,4,1,39,1
4,41,196001,11,9,2,7,5,4,0,19,0
5,24,273905,7,12,2,10,0,4,1,49,0
2,56,203580,11,9,2,0,0,4,1,34,0
2,58,236596,11,9,2,0,0,4,1,44,1
2,32,183916,11,9,4,7,1,4,0,33,0
2,45,153141,11,9,2,0,0,4,1,39,0
2,41,112763,14,15,2,9,5,4,0,39,1
2,42,390781,9,13,2,0,5,2,0,39,0
1,59,171328,0,6,6,7,4,2,0,29,0
1,19,27382,15,10,4,0,3,4,1,39,0
2,58,259014,15,10,4,13,1,4,1,19,0
4,42,303044,11,9,2,4,0,1,1,39,1
2,20,117789,11,9,4,7,3,4,0,39,0
2,32,172579,11,9,5,7,1,4,0,29,0
2,45,187666,8,11,6,3,1,4,0,44,0
2,50,204518,5,4,0,2,1,4,1,39,0
2,36,150042,9,13,0,9,3,4,0,39,0
2,45,98092,11,9,2,11,0,4,1,59,0
2,17,245918,1,7,4,7,3,4,1,11,0
2,26,378322,1,7,2,2,0,4,1,39,0
3,37,257295,15,10,2,3,0,1,1,72,1
2,64,21174,11,9,2,3,0,4,1,39,1
2,33,185480,9,13,4,9,1,4,0,44,0
2,33,222205,11,9,2,2,5,4,0,39,1
2,61,69867,11,9,2,3,0,4,1,39,1
1,27,209109,12,14,4,9,3,4,1,34,0
2,30,70377,11,9,0,9,3,4,0,39,0
2,43,477983,11,9,2,5,0,2,1,39,0
2,35,190174,15,10,4,3,1,4,0,39,0
2,25,193787,15,10,4,12,3,4,0,39,0
2,22,34918,9,13,4,9,1,4,0,14,0
2,34,175413,7,12,0,11,4,2,0,44,0
2,60,173960,9,13,0,9,1,4,0,41,0
2,21,205759,11,9,4,5,3,4,1,39,0
2,41,220531,14,15,2,9,0,4,1,59,1
2,50,176609,15,10,0,7,1,4,1,44,0
2,25,371987,9,13,4,3,1,4,0,39,0
2,50,193884,5,4,2,2,0,4,1,39,0
2,36,200352,9,13,2,9,0,4,1,44,0
2,31,127595,11,9,0,9,1,4,0,39,0
1,29,220419,9,13,4,10,1,4,1,55,0
2,21,231931,15,10,4,11,3,4,1,44,0
2,27,248402,9,13,4,12,4,2,0,39,0
2,65,111095,11,9,2,13,0,4,1,15,0
3,37,57424,9,13,0,11,1,4,0,59,0
2,24,278130,11,9,4,2,3,4,1,39,0
2,38,169469,11,9,0,11,1,4,1,76,0
2,21,153718,15,10,4,7,1,1,0,24,0
2,31,217460,11,9,2,13,0,4,1,44,1
2,24,303296,15,10,2,0,5,1,0,39,0
2,43,173321,11,9,0,0,1,4,0,39,0
2,26,193945,7,12,4,12,1,4,1,44,0
2,46,83082,7,12,4,9,1,4,0,32,0
2,35,193815,7,12,2,0,0,4,1,39,1
3,41,34987,15,10,2,4,0,4,1,53,1
2,26,59306,9,13,4,11,1,4,1,39,0
4,36,205607,9,13,0,9,1,2,0,39,1
2,22,199698,15,10,4,11,3,4,1,14,0
2,24,191954,15,10,4,6,1,4,1,39,0
4,77,138714,15,10,2,11,0,4,1,39,0
2,22,399087,4,3,2,6,2,4,0,39,0
2,29,423158,15,10,4,12,1,4,0,39,0
2,62,159841,11,9,6,7,1,4,0,23,0
4,39,174308,11,9,2,3,0,4,1,39,0
2,35,186110,11,9,0,13,1,4,1,44,0
2,29,200381,1,7,4,3,1,4,0,39,0
4,76,174309,12,14,2,2,0,4,1,9,0
4,63,78383,11,9,2,4,0,4,1,44,0
4,58,321171,11,9,2,5,0,4,1,39,0
2,41,206565,15,10,4,2,1,2,1,44,0
2,26,224563,9,13,4,0,1,4,1,39,0
2,47,178686,8,11,4,7,1,4,1,39,0
1,55,98545,0,6,2,0,0,4,1,39,0
2,53,242606,11,9,2,13,0,4,1,39,0
2,17,270942,4,3,4,7,2,4,1,47,0
2,30,94235,11,9,4,2,2,4,1,39,0
2,49,71195,12,14,4,9,1,4,1,59,0
2,19,104112,11,9,4,11,4,2,1,29,0
2,45,261192,11,9,2,7,0,2,1,39,0
2,26,94936,7,12,4,11,1,4,1,39,0
2,33,85043,11,9,4,4,1,4,1,19,0
5,22,293364,15,10,4,10,3,2,0,39,0
4,43,241895,9,13,4,11,1,4,1,41,0
2,56,101128,7,12,3,7,1,4,1,24,0
2,31,156464,9,13,4,9,3,4,1,24,0
2,33,117963,9,13,2,3,0,4,1,39,1
2,26,192262,11,9,2,7,0,4,1,39,0
2,33,111363,9,13,2,3,0,4,1,39,1
1,46,329752,1,7,2,13,0,4,1,29,0
0,38,95432,11,9,2,0,0,4,1,39,1
2,65,161400,1,7,6,7,4,3,1,39,0
2,40,96129,8,11,2,12,0,4,1,39,1
2,42,111949,11,9,2,0,5,4,0,34,0
4,26,117125,6,5,2,2,0,4,1,39,0
2,36,348022,0,6,2,7,5,4,0,23,0
2,62,270092,12,14,2,9,0,4,1,39,1
2,43,180609,9,13,2,13,0,4,1,44,0
2,22,410439,11,9,3,11,1,4,1,54,0
2,28,92262,11,9,2,2,0,4,1,39,0
4,56,183081,15,10,2,11,0,4,1,44,0
2,22,362589,7,12,4,11,1,4,0,14,0
2,57,212448,9,13,0,3,1,4,0,44,1
2,39,481060,11,9,0,11,4,4,0,39,0
0,26,185885,15,10,4,0,4,4,0,14,0
2,17,89821,1,7,4,7,3,4,1,9,0
5,40,184018,8,11,2,6,0,4,1,37,1
2,45,256649,11,9,2,6,0,2,1,39,0
2,44,160323,11,9,4,2,1,2,1,39,0
1,20,350845,15,10,4,0,3,4,0,9,0
2,33,267404,11,9,2,2,5,4,0,39,0
2,23,35633,15,10,4,11,1,4,1,39,0
4,46,80914,12,14,0,3,1,4,1,29,0
2,38,172927,11,9,2,11,0,4,1,49,0
2,54,174319,11,9,0,13,1,4,1,39,0
2,25,344991,15,10,2,2,0,4,1,39,0
2,46,108699,15,10,0,11,1,4,0,39,0
1,36,117312,15,10,2,13,5,4,0,39,0
2,23,396099,11,9,4,7,1,4,0,24,0
2,29,134152,11,9,5,6,1,4,1,39,0
2,19,25429,15,10,4,0,3,4,0,15,0
2,19,232392,11,9,4,7,2,4,0,39,0
2,35,220098,11,9,2,7,5,4,0,39,1
2,27,301302,9,13,4,2,1,4,1,49,0
4,46,277946,7,12,5,2,1,4,1,39,0
2,34,196164,11,9,4,7,1,4,0,34,0
2,44,115562,15,10,2,12,0,4,1,39,0
2,45,96975,15,10,0,5,4,4,0,39,0
2,25,86872,9,13,2,3,0,4,1,54,1
3,52,132178,9,13,2,3,0,4,1,49,1
2,20,416103,15,10,4,5,3,4,1,39,0
2,28,108574,15,10,4,7,1,4,0,39,0
5,50,288353,9,13,2,10,0,4,1,39,1
2,34,227689,8,11,0,12,1,4,0,63,0
2,28,110145,11,9,2,0,0,4,1,39,0
4,46,317253,11,9,2,2,0,4,1,24,0
2,32,364657,15,10,2,3,0,4,1,49,0
1,41,42346,15,10,0,7,1,2,0,23,0
2,24,241951,11,9,4,5,4,2,0,39,0
2,33,118500,15,10,0,3,4,4,0,39,0
5,31,1033222,15,10,2,6,0,4,1,39,0
2,35,92440,2,8,0,2,1,4,1,49,1
2,52,190762,3,2,2,6,0,4,1,39,0
2,30,426017,1,7,4,7,3,4,0,18,0
1,34,243867,1,7,5,6,1,2,1,39,0
5,34,240283,11,9,0,13,4,4,0,39,0
2,20,61777,15,10,2,11,0,4,1,29,0
5,32,92003,9,13,2,3,5,4,0,39,1
2,29,188401,11,9,0,4,1,4,1,39,0
2,33,228528,0,6,4,2,4,4,0,34,0
2,25,133373,11,9,2,13,0,4,1,59,0
2,23,204653,11,9,4,5,1,4,1,69,0
3,63,222289,11,9,2,3,0,4,1,39,1
1,47,287480,12,14,2,9,0,4,1,39,0
2,30,29662,7,12,2,7,5,4,0,24,1
2,33,208405,12,14,2,9,0,4,1,49,1
1,34,117018,15,10,4,10,1,4,0,39,0
2,23,81281,15,10,2,0,0,4,1,39,0
1,42,340148,15,10,2,0,5,4,0,39,0
2,29,363425,9,13,4,9,1,4,1,39,0
2,45,45857,11,9,0,0,1,4,0,27,0
0,24,191073,11,9,4,1,3,4,1,39,0
2,44,116632,15,10,2,9,0,4,1,39,1
2,27,405855,6,5,4,2,2,4,1,39,0
2,20,298227,15,10,4,11,1,4,1,34,0
2,44,290521,11,9,6,3,4,2,0,39,0
2,51,56915,11,9,2,2,0,0,1,39,0
2,20,146538,11,9,2,6,0,4,1,39,0
2,19,206399,11,9,4,6,3,2,0,39,0
3,45,197332,15,10,2,2,0,4,1,54,1
2,60,245062,11,9,2,2,0,4,1,39,1
2,42,197583,7,12,2,3,0,2,1,39,1
4,44,234885,11,9,2,11,5,4,0,39,1
2,40,72887,8,11,2,6,0,1,1,39,1
2,30,180374,11,9,2,3,5,4,0,39,0
2,38,351299,15,10,2,13,0,2,1,49,0
2,23,54012,11,9,2,13,0,4,1,59,0
2,44,116632,7,12,4,4,3,4,1,39,0
1,54,288825,11,9,2,13,0,2,1,39,0
2,32,132601,9,13,2,9,0,4,1,49,0
2,50,193374,3,2,3,2,4,4,1,39,0
2,24,170070,9,13,4,12,1,4,0,19,0
2,37,126708,11,9,2,0,5,4,0,59,0
2,52,35598,11,9,0,13,4,4,1,39,0
2,38,33983,15,10,2,13,0,4,1,39,0
2,30,118551,9,13,2,12,5,4,0,15,1
2,60,201965,15,10,4,9,4,4,1,39,1
2,35,285020,11,9,4,2,1,4,1,39,0
2,30,303990,11,9,4,13,1,4,1,59,0
2,67,49401,8,11,0,7,1,4,0,23,0
2,46,279196,9,13,4,2,1,4,0,39,0
2,17,211870,6,5,4,7,1,4,1,5,0
2,22,281432,15,10,4,5,3,4,1,29,0
2,27,161155,0,6,4,7,1,4,1,39,0
2,23,197904,11,9,4,7,4,4,0,34,0
2,33,111746,7,12,2,2,0,4,1,44,0
4,43,170721,15,10,2,2,0,4,1,19,0
5,28,70100,9,13,4,9,1,4,1,19,0
2,41,193626,11,9,3,2,4,4,0,39,0
2,25,189775,15,10,3,0,3,2,0,19,0
1,59,286967,11,9,2,13,0,4,1,44,0
1,45,164427,9,13,0,9,4,4,0,39,0
2,40,347934,11,9,4,7,1,4,0,34,0
0,46,371373,11,9,0,0,1,4,1,39,0
2,35,32220,7,12,4,3,1,4,0,59,0
2,34,187251,11,9,0,9,4,4,0,24,0
2,33,178107,9,13,4,2,3,4,1,19,0
2,41,343121,11,9,0,0,4,4,0,35,0
2,20,262749,15,10,4,6,3,4,1,39,0
2,23,403107,4,3,4,7,3,4,1,39,0
2,26,64293,15,10,4,9,1,4,0,34,0
1,23,324960,11,9,4,4,1,4,1,39,0
1,62,114060,11,9,2,13,0,4,1,39,0
2,52,48925,15,10,2,0,0,4,1,39,0
2,58,180980,15,10,0,7,4,4,0,41,0
2,25,181054,9,13,4,11,1,4,0,39,0
2,24,388093,9,13,4,3,1,2,1,39,0
2,19,249609,15,10,4,10,3,4,1,7,0
2,43,112131,15,10,2,3,0,4,1,39,0
1,47,543162,11,9,5,0,4,2,0,39,0
2,39,91996,11,9,0,7,4,4,0,39,0
2,32,37070,8,11,4,2,1,4,1,44,0
2,34,337587,15,10,2,9,0,4,1,49,1
2,28,189346,11,9,0,2,1,4,1,44,0
2,25,267044,15,10,4,0,1,0,0,19,0
2,34,108116,9,13,2,9,0,4,1,49,1
1,24,248344,15,10,0,5,1,2,1,49,0
1,37,186035,15,10,2,12,0,4,1,44,1
2,44,177905,15,10,0,6,4,4,1,57,1
2,28,85812,15,10,2,11,5,4,0,39,0
2,42,221172,9,13,2,3,0,4,1,39,1
2,74,99183,15,10,0,0,1,4,0,8,0
4,38,190387,11,9,2,2,0,4,1,49,0
4,44,202692,12,14,2,9,0,4,1,39,0
2,44,109339,1,7,0,6,4,3,0,45,0
2,26,108658,11,9,4,6,1,4,1,39,0
2,36,197202,11,9,2,7,0,2,1,39,0
2,41,101739,7,12,2,3,5,4,0,49,1
1,39,207853,2,8,2,12,0,4,1,49,0
2,57,190942,3,2,6,8,1,2,0,29,0
2,29,102345,8,11,5,2,1,4,1,39,0
3,31,41493,9,13,4,4,1,4,0,44,0
2,44,210525,15,10,2,13,0,4,1,39,0
2,29,133937,10,16,4,9,3,4,1,39,0
2,30,237903,15,10,4,5,4,4,0,39,0
2,27,163862,11,9,4,13,1,4,1,39,0
2,27,201872,15,10,2,11,0,4,1,49,0
2,32,84179,11,9,4,5,1,4,0,44,0
2,58,51662,0,6,2,7,5,4,0,7,0
1,35,233327,15,10,2,10,0,4,1,39,0
2,21,259510,11,9,4,5,3,4,1,35,0
2,28,184831,15,10,4,2,4,4,1,39,0
4,46,245724,15,10,0,3,1,4,1,49,0
4,36,27053,11,9,5,7,4,4,0,39,0
2,72,205343,1,7,6,0,4,4,0,39,0
2,35,229328,11,9,2,6,5,2,0,39,0
0,33,319560,8,11,0,2,4,2,0,39,1
2,69,136218,1,7,4,6,1,4,0,39,0
2,35,54576,11,9,2,6,0,4,1,39,0
2,31,323069,11,9,5,0,4,4,0,19,0
2,34,148291,11,9,2,12,5,4,0,31,0
2,30,152453,1,7,2,7,0,4,1,39,0
2,28,114053,9,13,4,13,1,4,1,54,0
2,54,212960,9,13,2,11,0,4,1,34,1
2,47,264052,15,10,2,9,0,4,1,49,1
2,24,82804,11,9,4,5,4,2,0,39,0
4,52,334273,9,13,2,9,0,4,1,59,1
2,20,27337,11,9,4,5,3,0,1,47,0
2,45,433665,5,4,5,7,4,4,0,39,0
4,29,110663,11,9,5,2,1,4,1,34,0
2,47,87490,12,14,0,3,4,4,1,41,0
2,24,354351,11,9,4,2,3,4,1,39,0
2,51,95469,11,9,2,9,0,4,1,39,0
2,17,242718,1,7,4,11,3,4,1,11,0
2,27,158156,10,16,4,9,1,4,0,68,0
2,29,350162,9,13,2,3,5,4,1,39,1
4,36,28738,7,12,0,11,4,4,0,34,0
1,58,283635,9,13,4,9,1,4,0,39,0
4,26,86646,15,10,2,2,0,4,1,44,0
2,57,69884,11,9,2,11,0,4,1,39,1
2,59,199713,11,9,2,2,0,4,1,39,0
2,27,181659,11,9,2,6,0,4,1,39,0
4,31,340939,9,13,4,12,1,4,1,39,0
2,21,197747,15,10,4,11,3,4,0,23,0
2,29,34292,15,10,4,0,1,4,1,59,0
2,18,156764,1,7,4,7,3,4,1,39,0
3,57,103948,9,13,0,9,1,4,1,76,0
2,60,39352,5,4,4,13,1,4,1,47,1
2,23,117789,9,13,4,0,3,4,0,39,0
2,27,267147,11,9,4,11,3,4,1,39,0
2,49,136455,9,13,4,9,1,4,0,44,0
2,32,239824,9,13,4,12,1,4,1,39,0
2,19,217039,15,10,4,0,3,4,1,27,0
2,60,51290,5,4,0,7,1,4,0,39,0
1,42,175674,6,5,2,7,0,4,1,39,0
4,35,194404,7,12,4,4,1,4,1,39,0
2,48,45612,11,9,4,0,4,2,0,36,0
2,51,410114,12,14,2,2,0,4,1,39,1
2,29,182521,11,9,4,2,1,0,1,39,0
1,36,339772,11,9,5,3,1,2,1,39,0
2,17,169658,0,6,4,7,3,4,0,20,0
2,24,247564,11,9,4,2,1,4,1,39,0
2,24,249909,11,9,2,5,0,4,1,49,0
2,27,109881,9,13,4,7,3,4,0,19,0
2,39,207824,11,9,4,5,3,4,1,59,0
2,30,369027,11,9,2,13,0,2,1,44,0
4,50,114117,11,9,2,3,0,4,1,31,0
3,52,51048,9,13,2,11,0,4,1,54,0
2,23,190483,9,13,4,11,3,4,0,19,0
2,45,462440,1,7,6,7,1,2,0,19,0
2,65,109351,6,5,6,8,4,2,0,23,0
2,29,34383,8,11,2,13,0,4,1,54,0
2,47,241832,6,5,3,5,4,4,1,39,0
2,30,124187,11,9,4,4,3,2,1,59,0
2,34,153614,11,9,2,11,0,4,1,44,1
4,38,267556,11,9,2,11,0,4,1,63,0
2,33,205469,15,10,2,3,0,4,1,39,1
2,49,268090,9,13,2,11,0,4,1,25,1
4,47,165039,15,10,4,7,4,2,0,39,0
1,49,120451,0,6,5,7,4,2,0,39,0
2,30,103649,9,13,2,0,5,2,0,39,1
4,58,35723,11,9,2,2,0,4,1,59,0
2,19,262601,11,9,4,7,3,4,0,13,0
2,21,226181,9,13,4,5,1,4,1,39,0
3,47,248145,4,3,2,13,0,4,1,49,0
4,52,289436,10,16,2,9,0,4,1,59,1
2,26,75654,11,9,0,2,1,4,1,54,0
2,60,199378,11,9,2,2,0,4,1,39,0
2,21,160968,15,10,4,5,3,4,1,39,0
2,31,55849,15,10,2,2,0,4,1,44,0
3,50,195322,10,16,5,9,1,4,1,39,1
1,31,402089,11,9,0,0,4,4,0,39,0
2,71,78277,11,9,2,2,0,4,1,14,0
5,30,169496,9,13,2,12,0,4,1,39,1
2,20,130959,15,10,4,7,3,4,1,19,0
2,35,292472,10,16,2,9,0,1,1,39,1
5,38,143774,15,10,5,3,1,4,0,44,0
2,27,288341,11,9,4,6,3,4,0,31,0
5,29,71592,15,10,4,0,4,1,0,39,0
2,34,106742,11,9,2,2,0,4,1,44,0
2,44,219288,5,4,2,2,0,4,1,34,0
2,43,174524,11,9,2,6,0,4,1,39,1
4,44,335183,2,8,2,5,0,2,1,39,1
2,35,261293,12,14,4,11,1,4,1,59,0
2,27,111900,15,10,4,9,1,4,1,39,0
1,43,194360,12,14,4,9,1,4,1,37,0
2,20,81145,15,10,4,11,1,4,0,24,0
2,42,247019,11,9,2,2,0,2,1,39,1
0,48,110457,15,10,0,3,1,4,1,39,0
4,17,368700,1,7,4,4,3,4,1,9,0
2,33,182556,9,13,2,3,0,4,1,39,1
3,50,219420,11,9,2,11,0,4,1,49,1
2,17,102726,2,8,4,7,3,4,1,15,0
2,32,226267,15,10,2,0,0,4,1,39,0
2,31,125457,11,9,4,2,1,4,1,44,0
4,58,204021,11,9,6,3,1,4,1,49,0
1,29,92262,11,9,4,10,3,4,1,47,0
2,37,161141,8,11,2,2,0,4,1,39,1
4,34,190290,11,9,2,2,0,4,1,39,1
1,23,430828,15,10,5,3,4,2,1,39,0
5,18,59342,1,7,4,0,3,4,0,4,0
2,34,136721,11,9,0,3,1,4,0,39,0
1,45,86644,9,13,2,9,5,4,0,54,0
2,41,195124,12,14,4,3,1,4,1,34,0
2,26,167350,11,9,4,7,2,4,1,29,0
1,54,113000,15,10,2,4,0,4,1,39,0
2,24,140027,15,10,4,6,3,2,0,44,0
2,42,262425,15,10,2,9,0,4,1,49,0
2,20,316702,15,10,4,9,3,4,1,19,0
5,23,335453,9,13,4,12,1,4,0,19,0
2,35,203628,12,14,4,9,1,4,1,59,1
2,30,189620,9,13,4,9,3,4,0,39,0
2,19,475028,11,9,4,11,3,4,0,19,0
1,36,110866,9,13,4,9,1,4,1,49,0
